date,count,,,date,,,date,,,,
2023/11/7,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/5,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/8,1,,,,,,,,,,
2023/11/10,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/10,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/8,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/8,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/8,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/10,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/8,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/16,1,,,,,,,,,,
2023/11/16,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/17,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/6,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/8,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/7,1,,,,,,,,,,
2023/11/10,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/8,1,,,,,,,,,,
2023/11/8,1,,,,,,,,,,
2023/11/8,1,,,,,,,,,,
2023/11/8,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/13,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/9,1,,,,,,,,,,
2023/11/10,1,,,,,,,,,,
2023/11/10,1,,,,,,,,,,
2023/11/14,1,,,,,,,,,,
2023/11/13,1,,,,,,,,,,
2023/11/13,1,,,,,,,,,,
2023/11/14,1,,,,,,,,,,
2023/11/15,1,,,,,,,,,,
2023/11/14,1,,,,,,,,,,
2023/11/15,1,,,,,,,,,,
2023/11/15,1,,,,,,,,,,
2023/11/15,1,,,,,,,,,,
2023/11/14,1,,,,,,,,,,
2023/11/16,1,,,,,,,,,,
2023/11/15,1,,,,,,,,,,
2023/11/16,1,,,,,,,,,,
2023/11/16,1,,,,,,,,,,
2023/11/17,1,,,,,,,,,,
2023/11/17,1,,,,,,,,,,
2023/11/20,1,,,,,,,,,,
2023/11/20,1,,,,,,,,,,
2023/11/20,1,,,,,,,,,,
2023/11/21,1,,,,,,,,,,
2023/11/23,1,,,,,,,,,,
2023/11/23,1,,,,,,,,,,
2023/11/23,1,,,,,,,,,,
2023/11/23,1,,,,,,,,,,
2023/11/30,1,,,,,,,,,,
2023/11/27,1,,,,,,,,,,
2023/11/27,1,,,,,,,,,,
2023/11/30,1,,,,,,,,,,
2023/11/27,1,,,,,,,,,,
2023/11/29,1,,,,,,,,,,
2023/11/27,1,,,,,,,,,,
2023/11/27,1,,,,,,,,,,
2023/11/28,1,,,,,,,,,,
2023/11/29,1,,,,,,,,,,
2023/11/29,1,,,,,,,,,,
2023/11/28,1,,,,,,,,,,
2023/11/29,1,,,,,,,,,,
2023/11/29,1,,,,,,,,,,
2023/11/29,1,,,,,,,,,,
2023/11/29,1,,,,,,,,,,
2023/11/30,1,,,,,,,,,,
2023/11/30,1,,,,,,,,,,
2023/11/30,1,,,,,,,,,,
2023/11/30,1,,,,,,,,,,
2023/11/30,1,,,,,,,,,,
2023/12/1,1,,,,,,,,,,
2023/12/1,1,,,,,,,,,,
2023/12/4,1,,,,,,,,,,
2023/12/1,1,,,,,,,,,,
2023/12/1,1,,,,,,,,,,
2023/12/1,1,,,,,,,,,,
2023/12/5,1,,,,,,,,,,
2023/12/4,1,,,,,,,,,,
2023/12/7,1,,,,,,,,,,
2023/12/4,1,,,,,,,,,,
2023/12/5,1,,,,,,,,,,
2023/12/4,1,,,,,,,,,,
2023/12/7,1,,,,,,,,,,
2023/12/6,1,,,,,,,,,,
2023/12/7,1,,,,,,,,,,
2023/12/4,1,,,,,,,,,,
2023/12/7,1,,,,,,,,,,
2023/12/5,1,,,,,,,,,,
2023/12/6,1,,,,,,,,,,
2023/12/5,1,,,,,,,,,,
2023/12/5,1,,,,,,,,,,
2023/12/5,1,,,,,,,,,,
2023/12/5,1,,,,,,,,,,
2023/12/6,1,,,,,,,,,,
2023/12/8,1,,,,,,,,,,
2023/12/6,1,,,,,,,,,,
2023/12/6,1,,,,,,,,,,
2023/12/6,1,,,,,,,,,,
2023/12/6,1,,,,,,,,,,
2023/12/7,1,,,,,,,,,,
2023/12/7,1,,,,,,,,,,
2023/12/7,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/7,1,,,,,,,,,,
2023/12/8,1,,,,,,,,,,
2023/12/8,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/11,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/8,1,,,,,,,,,,
2023/12/8,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/8,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/11,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/11,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/11,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/12,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/13,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/14,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/16,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/15,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/17,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/18,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/19,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/20,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/21,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/22,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/24,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/25,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2024/1/10,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2024/1/4,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/26,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2024/1/12,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/27,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2024/1/10,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2024/1/1,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2024/1/1,1,,,,,,,,,,
2023/12/28,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/9,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/4,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2024/1/4,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2024/1/5,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/4,1,,,,,,,,,,
2024/1/5,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2023/12/31,1,,,,,,,,,,
2023/12/29,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/4,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2024/1/4,1,,,,,,,,,,
2024/1/5,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2024/1/4,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2024/1/4,1,,,,,,,,,,
2024/1/4,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
2024/1/3,1,,,,,,,,,,
2024/1/2,1,,,,,,,,,,
